batch_id,corp_code,stock_code,corp_name,stock_name,corp_cls,market,induty_code,acc_mt,collected_at
kosdaq_001,00216647,030530,(주)원익홀딩스,원익홀딩스,K,KOSDAQ,201,12,2026-05-08T10:22:56
kosdaq_001,00139685,030960,(주)양지사,양지사,K,KOSDAQ,1811,06,2026-05-08T10:23:01
kosdaq_001,00200910,031310,(주)아이즈비전,아이즈비전,K,KOSDAQ,612,12,2026-05-08T10:23:05
kosdaq_001,00128661,031330,(주)에스에이엠티,에스에이엠티,K,KOSDAQ,4659,12,2026-05-08T10:23:06
kosdaq_001,00175173,031510,(주)오스템,오스템,K,KOSDAQ,303,12,2026-05-08T10:23:11
kosdaq_001,00180865,031860,디에이치엑스컴퍼니(주),디에이치엑스컴퍼니,K,KOSDAQ,46800,12,2026-05-08T10:23:15
kosdaq_001,00208444,031980,피에스케이홀딩스(주),피에스케이홀딩스,K,KOSDAQ,29271,12,2026-05-08T10:23:21
kosdaq_001,00201131,032080,(주)아즈텍더블유비이,아즈텍WB,K,KOSDAQ,13402,12,2026-05-08T10:23:27
kosdaq_001,00238782,032190,(주)다우데이타,다우데이타,K,KOSDAQ,46510,12,2026-05-08T10:23:31
kosdaq_001,00127909,032280,(주)삼일,삼일,K,KOSDAQ,49309,12,2026-05-08T10:23:32
kosdaq_001,00187770,032300,(주)한국파마,한국파마,K,KOSDAQ,212,12,2026-05-08T10:23:35
kosdaq_001,00226352,032500,(주)케이엠더블유,케이엠더블유,K,KOSDAQ,2642,12,2026-05-08T10:23:41
kosdaq_001,00201733,032540,티제이미디어(주),TJ미디어,K,KOSDAQ,265,12,2026-05-08T10:23:43
kosdaq_001,00189538,032580,(주)피델릭스,피델릭스,K,KOSDAQ,2611,12,2026-05-08T10:23:46
kosdaq_001,00220057,032620,(주)GC메디아이,GC메디아이,K,KOSDAQ,58221,12,2026-05-08T10:23:51
kosdaq_001,00204226,032680,(주) 소프트센,소프트센,K,KOSDAQ,639,12,2026-05-08T10:23:54
kosdaq_001,00173351,032750,(주)삼진,삼진,K,KOSDAQ,264,12,2026-05-08T10:23:56
kosdaq_001,00110884,032790,(주)엠젠솔루션,엠젠솔루션,K,KOSDAQ,46510,12,2026-05-08T10:23:57
kosdaq_001,00231691,032800,(주)판타지오,판타지오,K,KOSDAQ,901,06,2026-05-08T10:23:58
kosdaq_001,00231044,032820,(주)우리기술,우리기술,K,KOSDAQ,281,12,2026-05-08T10:24:00
kosdaq_001,00231707,032850,(주)비트컴퓨터,비트컴퓨터,K,KOSDAQ,58221,12,2026-05-08T10:24:02
kosdaq_001,00205687,032860,더라미(주),더라미,K,KOSDAQ,383,12,2026-05-08T10:24:03
kosdaq_001,00210980,032940,(주)원익,원익,K,KOSDAQ,4659,12,2026-05-08T10:24:06
kosdaq_001,00199076,032960,(주)동일기연,동일기연,K,KOSDAQ,2629,12,2026-05-08T10:24:07
kosdaq_001,00232089,032980,바이온(주),바이온,K,KOSDAQ,463,12,2026-05-08T10:24:08
kosdaq_001,00222435,033050,제이엠아이(주),제이엠아이,K,KOSDAQ,204,12,2026-05-08T10:24:13
kosdaq_001,00185356,033100,제룡전기(주),제룡전기,K,KOSDAQ,2811,12,2026-05-08T10:24:14
kosdaq_001,00231442,033130,(주)디지틀조선일보,디지틀조선,K,KOSDAQ,631,12,2026-05-08T10:24:16
kosdaq_001,00121686,033160,엠케이전자(주),엠케이전자,K,KOSDAQ,262,12,2026-05-08T10:24:17
kosdaq_001,00158219,033170,시그네틱스(주),시그네틱스,K,KOSDAQ,2612,12,2026-05-08T10:24:19
kosdaq_001,00241209,033200,(주)모아텍,모아텍,K,KOSDAQ,2629,03,2026-05-08T10:24:22
