"stock_code","corp_code","company_name","induty_code"
"251970","00761059","펌텍코리아","22232"
"252370","01063963","유쎌","20423"
"252500","01169267","세화피앤씨","204"
"252940","01111765","에스엠로보틱스","33402"
"252990","01199727","샘씨엔에스","2629"
"253450","01168684","스튜디오드래곤","59114"
"253590","01170865","네오셈","292"
"253610","01262023","루트락","467"
"253840","01063954","수젠텍","213"
"254120","01174038","자비스","292"
"254160","01366824","제이엠멀티","16101"
"254490","00299844","미래반도체","467"
"255220","00963976","SG","23991"
"255440","00875307","야스","29272"
"256090","01010572","패션플랫폼","14112"
"256150","01069736","한독크린텍","29175"
"256630","01179608","포인트엔지니어링","25923"
"256840","01179617","한국비엔씨","211"
"256940","01037214","킵스파마","212"
"257370","01144569","피엔티엠에스","292"
"257720","00982023","실리콘투","46800"
"257730","01179839","신한제3호기업인수목적","661"
"257990","00425254","나우코스","20423"
"258050","01246742","테크트랜스","25923"
"258250","01117918","셀젠텍","582"
"258540","01109122","에스엘테라퓨틱스","70113"
"258610","00961507","케일럼","251"
"258790","01182408","소프트캠프","582"
"258830","00959229","세종메디칼","27199"
"259630","00833064","엠플러스","292"
"259960","00760971","크래프톤","5821"
"260490","01018167","캐로스","29176"
"260660","00447007","알리코제약","213"
"260870","01188730","SK시그넷","2811"
"260930","01144028","씨티케이","20423"
"260970","00560849","에스앤디","108"
"261200","01187494","덴티스","271"
"261520","01211889","이지스","58221"
"261780","01141599","차백신연구소","70113"
"262260","00604268","에이프로","289"
"262760","01212383","엔케이맥스","21212"
"262830","01194759","대신밸런스제4호기업인수목적","66199"
"262840","01146822","아이퀘스트","58222"
"263020","00892526","디케이앤디","22214"
"263050","01110678","유틸렉스","211"
"263540","00971090","어스앤에어로스페이스","31322"
"263600","00571298","덕우전자","2629"
"263690","00966168","디알젬","27111"
"263700","01187148","케어랩스","713"
"263720","01186404","디앤씨미디어","581"
"263750","01152470","펄어비스","58211"
"263770","01196313","유에스티","241"
"263800","00877819","데이타솔루션","465"
"263810","00760999","상신전자","2629"
"263860","00962223","지니언스","58221"
"263920","01185566","휴엠앤씨","33999"
"264290","01197428","한화에이스기업인수목적3호","661"
"264450","01203376","유비쿼스","26410"
"264660","00605328","씨앤지하이테크","29271"
"264850","01199189","이랜시스","262"
"264900","01205329","크라운제과","106"
"265480","01199985","미래에셋대우기업인수목적1호","661"
"265520","01203808","AP시스템","29272"
"265560","00659976","영화테크","3033"
"265740","01217829","엔에프씨","20423"
"265920","01201581","한화수성기업인수목적","66199"
"266170","00990396","레드우즈","59114"
"266350","01208821","팡스카이","5821"
"266470","01130885","바이오인프라생명과학","70113"
"266870","01190780","파워풀엑스","204"
"267060","01190513","명진홀딩스","102"
"267080","01575361","세븐브로이맥주","11112"
"267250","01205709","HD현대","64992"
"267260","01205851","HD현대일렉트릭","281"
"267270","01205842","HD건설기계","29241"
"267290","01208885","경동도시가스","35200"
"267320","01208849","나인테크","292"
"267790","01182240","배럴","1419"
"267810","01187865","앙츠","95120"
"267850","00458234","아시아나IDT","62021"
"267980","01234507","매일유업","104"
"268280","01234297","미원에스씨","201"
"268600","01182444","셀리버리","70113"
"269620","01188378","시스웍","272"
"270020","01183407","이십일스토어","239"
"270210","01187458","에스알바이오텍","20423"
"270520","01228515","앱튼","721"
"270660","01201590","에브리봇","28519"
"270870","01214248","뉴트리","108"
"271400","01194892","알로이스","26421"
"271560","01238169","오리온","108"
"271740","01234525","한국제5호기업인수목적","66199"
"271780","01221947","비엔에프머티리얼즈","24229"
"271830","01146220","팸텍","29271"
"271850","01163050","다이오진","701"
"271940","00972503","일진하이솔루스","319"
"271980","01236897","제일약품","212"
"272110","00769158","케이엔제이","261"
"272210","00339391","한화시스템","26299"
"272290","01237540","이녹스첨단소재","2629"
"272420","01088458","극동자동화","423"
"272450","00653024","진에어","511"
"272550","01060814","삼양패키징","22232"
"273060","01236532","와이즈버즈","713"
"273640","01215618","와이엠텍","2812"
"274090","01158553","켄코아에어로스페이스","31322"
"274400","00965318","이노시뮬레이션","58221"
"275630","01250374","에스에스알","582"
"276040","01290248","스코넥","5821"
"276240","01119651","엘리비젼","26519"
"276730","01230255","한울앤제주","11112"
"276920","01243550","아이비케이에스제7호기업인수목적","6619"
"277070","00616962","린드먼아시아","64209"
"277410","01243161","인산가","108"
"277480","01243772","신한제4호기업인수목적","66199"
"277810","01261644","레인보우로보틱스","29280"
"277880","01139035","티에스아이","292"
"278280","00897752","천보","201"
"278380","01138993","원바이오젠","21309"
"278470","01190568","에이피알","20423"
"278650","01189438","HLB바이오스텝","70113"
"278990","01117246","EMB","281"
"279060","01353848","이노벡스","272"
"279410","01247918","한화에이스기업인수목적4호","661"
"279570","01203312","케이뱅크","64121"
"279600","01190124","미디어젠","58222"
"280360","01258507","롯데웰푸드","108"
"281310","01186671","바이오시네틱스","70113"
"281410","01257526","한국제6호기업인수목적","66199"
"281740","01255652","레이크머티리얼즈","204"
"281820","01261893","케이씨텍","272"
"282330","01263022","BGF리테일","47122"
"282690","01262458","동아타이어공업","221"
"282720","00872656","금양그린파워","423"
"282880","01211232","코윈테크","292"
"283100","01332137","노보믹스","701"
"284420","01148909","휴럼","108"
"284610","01186811","티에스트릴리온","20423"
"284620","01263527","카이노스메드","701"
"284740","01267684","쿠쿠홈시스","762"
"285130","01267170","SK케미칼","20202"
"285490","01259232","노바텍","339"
"285770","01187175","라이프사이언스테크놀로지","58221"
"285800","00816933","진영","2221"
"286000","01114559","씨엔티드림","20423"
"286750","01136001","나노실리칸첨단소재","20129"
"286940","01262032","롯데이노베이트","62021"
"287410","01267602","제이시스메디칼","271"
"287840","01374443","인투셀","70113"
"288330","01227039","파라택시스코리아","739"
"288490","01267550","나라소프트","58222"
"288620","01257872","에스프리즘","281"
"288980","01423837","모아데이타","58222"
"289010","00983934","아이스크림에듀","58190"
"289080","00599151","SV인베스트먼트","649"
"289170","01352575","바이오텐","108"
"289220","01264438","자이언트스텝","59113"
"289860","00945776","지슨","58221"
"289930","01270749","웨이비스","261"
"290090","01217014","트윔","58222"
"290120","01182578","DH오토리드","30399"
"290270","01251577","휴네시온","582"
"290380","00384948","대유","2031"
"290510","00540340","코리아센터","58221"
"290520","00961570","신도기연","29272"
"290550","01137903","디케이티","26224"
"290560","01130849","파라택시스이더리움","58221"
"290650","01181515","엘앤씨바이오","212"
"290660","01246034","다이나믹솔루션","27199"
"290670","01259418","대보마그네틱","28909"
"290690","00605522","소룩스","28422"
"290720","01259311","푸드나무","47912"
"290740","01141942","액트로","262"
"291210","01277928","한국제7호기업인수목적","66199"
"291230","01276901","엔피","759"
"291650","01265251","압타머사이언스","701"
"291810","01524507","핀텔","58222"
"293480","00248974","하나제약","212"
"293490","01137383","카카오게임즈","5821"
"293580","00651017","나우IB","64919"
"293780","01251595","압타바이오","70113"
"293940","01276594","신한알파리츠","6811"
"294090","01274310","이오플로우","27199"
"294140","01011395","레몬","20501"
"294570","01311055","쿠콘","639"
"294630","00867973","서남","289"
"294870","01310269","IPARK현대산업개발","411"
"295310","01011368","에이치브이엠","24219"
"296160","01156795","프로젠","70113"
"296520","01229240","가이아코퍼레이션","46499"
"296640","01341630","이노에이엑스","58222"
"297090","00765462","씨에스베어링","29141"
"297570","01309795","알로이스","264"
"297890","00523936","HB솔루션","29272"
"298000","01316236","효성화학","201"
"298020","01316227","효성티앤씨","2050"
"298040","01316245","효성중공업","281"
"298050","01316254","HS효성첨단소재","205"
"298060","01110474","풍전약품","212"
"298380","01256864","에이비엘바이오","211"
"298540","01214743","더네이쳐홀딩스","144"
"298690","00651901","에어부산","511"
"298830","01012640","슈어소프트테크","582"
"298870","00682992","우리벤처파트너스","649"
"299030","00601191","하나기술","29299"
"299170","01318261","더블유에스아이","464"
"299480","01188749","지앤이헬스케어","13999"
"299660","01235296","셀리드","701"
"299670","01203507","에스엠비나","14112"
"299900","01276327","위지윅스튜디오","59120"
"299910","01259056","애닉","5821"
"300080","01237434","플리토","63120"
"300120","01251489","라온피플","582"
"300720","01319808","한일시멘트","23311"
"301300","00403793","바이브컴퍼니","58222"
"302430","01258710","이노메트리","29299"
"302440","01319899","SK바이오사이언스","211"
"302550","01275665","리메드","27199"
"302920","00991225","더콘텐츠온","59130"
"303030","01318933","지니틱스","261"
"303360","01267958","프로티아","271"
"303530","01264872","이노뎁","582"
"303810","01233465","동국생명과학","212"
"304100","01050738","솔트룩스","58222"
"304360","01258020","에스바이오메딕스","212"
"304840","01118281","피플바이오","213"
"305090","01267967","마이크로디지탈","271"
"306040","01222432","에스제이그룹","15129"
"306200","01325979","세아제강","2413"
"306620","01325429","지아이에스","292"
"307070","01336285","에스케이에이씨피씨제4호기업인수목적","661"
"307160","01326260","하나머스트제6호기업인수목적","66199"
"307180","01326279","아이엘","284"
"307280","01326224","원바이오젠","213"
"307750","01329957","국전","212"
"307870","01326792","비투엔","582"
"307930","00598198","컴퍼니케이","649"
"307950","00362441","현대오토에버","582"
"308080","01335790","바이젠셀","701"
"308100","01181807","형지글로벌","4741"
"308170","00450010","씨티알모빌리티","303"
"308430","01275489","셀비온","212"
"308700","01016886","테크엔","28422"
"309710","00914341","아이티켐","21100"
"309900","01350638","티티씨디펜스","739"
"309930","01335453","조이웍스앤코","475"
"309960","00231901","LB인베스트먼트","64991"
"310200","01335578","애니플러스","591"
"310210","01327746","보로노이","701"
"310840","01336391","엔에이치기업인수목적13호","661"
"310870","01336443","디와이씨","303"
"311060","01264234","엘에이티","29271"
"311270","01337220","키움제5호기업인수목적","661"
"311320","00668965","지오엘리먼트","262"
"311390","01219155","네오크레마","108"
"311690","01071041","CJ 바이오사이언스","701"
"311840","01195828","대원모방","13212"
"311960","01290132","인터로이드","58222"
"312610","01223219","에이에프더블류","242"
"313750","01343920","유안타제4호기업인수목적","66199"
"313760","00863038","캐리","2811"
"314130","01276026","지놈앤컴퍼니","211"
"314140","01182259","알피바이오","212"
"314930","01117413","바이오다인","2719"
"315640","01344831","딥노이드","582"
"316140","01350869","우리금융지주","64992"
"317030","01351114","케이비제17호기업인수목적","661"
"317120","01327092","라닉스","26112"
"317240","01353024","TS트릴리온","204"
"317320","01351822","한화에스비아이기업인수목적","66199"
"317330","01021666","덕산테코피아","2049"
"317400","00367844","자이에스앤디","681"
"317450","00179489","명인제약","21212"
"317530","01267222","에피소드컴퍼니","59111"
"317690","01311286","퀀타매트릭스","27199"
"317770","01231786","엑스페릭스","262"
"317830","00624749","에스피시스템스","29280"
"317850","00450995","대모","29242"
"317860","01328170","노드메이슨","20423"
"317870","00964595","엔바이오니아","339"
"318000","00876166","KBG","20202"
"318010","00986898","팜스빌","108"
"318020","00962393","포인트모바일","263"
"318060","01565054","그래피","20202"
"318160","01288410","셀바이오휴먼텍","139"
"318410","01153105","비비씨","204"
"318660","01345724","타임기술","582"
"319400","01358463","현대무벡스","291"
"319660","01365825","피에스케이","29271"
"320000","01359815","한울반도체","292"
"321260","01359736","프로이천","261"
"321370","01593668","센서뷰","262"
"321550","01335930","티움바이오","70113"
"321820","01116502","아티스트컴퍼니","901"
"322000","01199550","HD현대에너지솔루션","2612"
"322180","01309388","LS티라유텍","582"
"322190","01412938","베른","30201"
"322310","01016479","오로스테크놀로지","292"
"322510","01153293","제이엘케이","582"
"322780","01364297","코퍼스코리아","591"
"322970","01293388","무진메디","70113"
"323210","01366365","이베스트이안기업인수목적1호","661"
"323230","01384477","엠에프엠코리아","143"
"323280","01366000","태성","292"
"323350","01344363","다원넥스뷰","292"
"323410","01133217","카카오뱅크","64121"
"323940","01371312","케이비제18호기업인수목적","661"
"323990","01335851","박셀바이오","70113"
"326030","00878696","에스케이바이오팜","7011"
"327260","01343665","RF머트리얼즈","26299"
"327610","01336735","펨토바이오메드","271"
"327970","01344752","케어룸의료산업","27199"
"328130","01397620","루닛","58222"
"328380","01390399","솔트웨어","620"
"329020","01388631","오션스톤","463"
"329050","01337114","구스앤홈","13221"
"329180","01390344","HD현대중공업","31113"
"329560","01390876","상상인이안제2호기업인수목적","66199"
"330350","00765851","위더스제약","212"
"330590","01363818","롯데리츠","681"
"330730","01305249","스톤브릿지벤처스","649"
"330860","01368354","네패스아크","739"
"330990","01393299","케이비제19호기업인수목적","661"
"331380","01393721","포커스에이아이","265"
"331520","01398151","밸로프","582"
"331660","01363924","한국미라클피플사","20422"
"331740","01649620","아우토크립트","58222"
"331920","01114586","셀레믹스","211"
"332190","01860010","오션스바이오","27199"
"332290","01394669","누보","203"
"332370","01213586","아이디피","26329"
"332570","01015160","PS일렉트로닉스","26299"
"332710","01395279","하나금융14호기업인수목적","66199"
"333050","01407158","이노테나","582"
"333430","01396676","일승","311"
"333620","01310773","엔시스","28909"
"334890","01394377","이지스밸류플러스리츠","681"
"334970","01258428","프레스티지바이오로직스","212"
"335810","01137295","프리시젼바이오","27199"
"335870","01405585","윙스풋","474"
"335890","01406618","비올메디컬","271"
"336040","01118139","타스컴","27199"
"336060","01408999","웨이버스","582"
"336260","01412725","두산퓨얼셀","28111"
"336370","01412822","솔루스첨단소재","26299"
"336570","01407909","원텍","271"
"336680","00814582","탑런토탈솔루션","262"
"337450","01414361","에스케이제5호기업인수목적","66199"
"337840","01396931","유엑스엔","27112"
"337930","01391103","젝시믹스","639"
"338100","01391033","NH프라임리츠","681"
"338220","01344202","뷰노","582"
"338840","01226234","와이바이오로직스","70113"
"339770","00453284","교촌에프앤비","46313"
"339950","01414422","아이비김영","85503"
"340120","01414370","하이제5호기업인수목적","66199"
"340350","01414936","에스케이제6호기업인수목적","66199"
"340360","01416642","다보링크","264"
"340440","01416572","세림B&G","222"
"340450","01432598","지씨지놈","739"
"340570","00608440","티앤엘","213"
"340810","01315042","시선AI","58221"
"340930","01368637","유일에너테크","29299"
"341160","01416457","하나금융15호기업인수목적","66199"
"341170","01185867","퓨쳐메디신","70113"
"341310","01337017","이앤에치","13992"
"342550","01418543","케이비제20호기업인수목적","66199"
"342870","01428948","오아","47320"
"343090","01413371","에이치엘비사이언스","213"
"343510","01419384","하나금융16호기업인수목적","66199"
"344050","01419986","신영해피투모로우제6호기업인수목적","66199"
"344820","01428203","케이씨씨글라스","2311"
"344860","01419135","이노진","20423"
"346010","01309069","타이드","262"
"347000","01023318","센코","27212"
"347140","01428249","케이프이에스제4호기업인수목적","6499"
"347700","01336762","스피어","58222"
"347740","01290381","피엔케이피부임상연구센타","739"
"347770","01405390","핌스","26212"
"347850","01376715","디앤디파마텍","70113"
"347860","01405451","알체라","58222"
"347890","00670766","엠엑스온","27216"
"348030","01210190","모비릭스","5821"
"348080","01357765","큐라티스","70113"
"348150","01399071","고바이오랩","70113"
"348210","01080252","넥스틴","29271"
"348340","01336461","뉴로메카","29280"
"348350","00925587","위드텍","27213"
"348370","01011526","엔켐","20119"
"348840","01343735","데이드림엔터테인먼트","591"
"348950","01415892","제이알글로벌리츠","681"
"349720","01436336","이베스트기업인수목적5호","66199"
"350520","01436628","이지스레지던스리츠","681"
"351020","01547933","미쥬","141"
"351320","01440153","넥사다이내믹스","29272"
"351330","01135640","이삭엔지니어링","62021"
"351340","01440481","아이비케이에스제13호기업인수목적","6619"
"351870","00909835","차이커뮤니케이션","71310"
"352090","01226270","스톰테크","22211"
"352480","01226410","씨앤씨인터내셔널","20423"
"352700","00875237","씨앤투스","205"
"352770","01201970","셀레스트라","213"
"352820","01204056","하이브","592"
"352910","00494546","오비고","620"
"352940","00367871","인바이오","2032"
"353060","01447244","에이치엠씨아이비제5호기업인수목적","66199"
"353070","01447217","에이치엠씨아이비제4호기업인수목적","66199"
"353190","01453670","휴럼","108"
"353200","01478712","대덕전자","2622"
"353490","01450105","미래에셋대우기업인수목적5호","661"
"353590","01084294","오토앤","4521"
"353810","01480568","이지바이오","109"
"354200","01397903","엔젠바이오","739"
"354230","01418260","폭스소프트","58221"
"354320","00229030","알멕","24222"
"354390","00533809","바스칸바이오제약","212"
"355150","01476219","코스텍시스","261"
"355390","01514005","크라우드웍스","582"
"355690","01444380","에이텀","262"
"356680","01372782","엑스게이트","58221"
"356860","00920379","티엘비","2622"
"356890","01293953","싸이버원","582"
"357120","01430475","코람코라이프인프라리츠","6811"
"357230","01068737","에이치피오","108"
"357250","01437292","미래에셋맵스리츠","681"
"357430","01442966","마스턴프리미어리츠","681"
"357550","00921916","석경에이티","20129"
"357580","01012987","아모센스","262"
"357780","01489648","솔브레인","204"
"357880","01381984","SKAI","58222"
"358570","01351080","지아이이노베이션","70113"
"359090","01487446","씨엔알리서치","739"
"360070","01360875","탑머티리얼","28202"
"360350","01493793","코셈","27219"
"361390","01014718","제노코","26429"
"361570","01303029","알비더블유","59201"
"361610","01386916","SK아이이테크놀로지","282"
"361670","00405506","삼영에스앤씨","2629"
"362320","01534577","청담글로벌","46443"
"362990","01492688","드림인사이트","71310"
"363250","01437858","진시스템","271"
"363260","01493535","모비데이즈","713"
"363280","01497869","티와이홀딩스","64992"
"364950","01307593","에이아이코리아","29271"
"365270","01397772","큐라클","70113"
"365330","01135084","에스와이스틸텍","2511"
"365340","01274329","성일하이텍","201"
"365550","01437186","ESR켄달스퀘어리츠","681"
"365590","01505186","하이딥","261"
"365900","01354740","브이씨","3330"
"366030","01307335","공구우먼","144"
"366330","01514528","신한제7호기업인수목적","66199"
"367000","01454341","플래티어","58222"
"367340","01505450","디비금융제8호기업인수목적","649"
"367360","01505469","디비금융제9호기업인수목적","661"
"367460","01504804","유안타제7호기업인수목적","66199"
"367480","01504910","유안타제8호기업인수목적","661"
"368030","01467336","창대정밀","29293"
"368600","01302853","아이씨에이치","262"
"368770","01513440","파이버프로","27219"
"368970","01491607","오에스피","109"
"369370","01508855","블리츠웨이엔터테인먼트","901"
"370090","01357446","퓨런티어","27213"
"371950","00417167","풍원정밀","262"
"372170","00925374","윤성에프앤씨","292"
"372290","01513404","하나머스트7호기업인수목적","66199"
"372320","01492651","큐로셀","70113"
"372800","01429840","아이티아이즈","58221"
"372910","00534598","한컴라이프케어","27199"
"373110","01492217","엑셀세라퓨틱스","211"
"373160","01455492","데이원컴퍼니","85669"
"373170","01497142","엠아이큐브솔루션","58221"
"373200","01514698","엑스플러스","339"
"373220","01515323","LG에너지솔루션","28202"
"373340","01514519","유진기업인수목적6호","66199"
"375500","01524093","DL이앤씨","412"
"376180","00604028","피코그램","339"
"376190","00527011","엘비루셈","2611"
"376270","01480708","HEM파마","70111"
"376290","00575106","씨유테크","26224"
"376300","01456011","디어유","58222"
"376900","01335143","로킷헬스케어","21309"
"376930","01494118","노을","27112"
"376980","01441611","원티드랩","58221"
"377030","01409095","비트맥스","582"
"377190","01475609","디앤디플랫폼리츠","681"
"377220","01217865","프롬바이오","108"
"377300","01244601","카카오페이","66199"
"377330","01140837","이지트로닉스","2811"
"377400","01526949","하이제6호기업인수목적","66199"
"377450","01210066","리파인","63991"
"377460","01175499","큐에이드","953"
"377480","01297898","마음AI","58222"
"377630","01528530","삼성기업인수목적4호","661"
"377740","00622787","바이오노트","213"
"378340","01488320","필에너지","29299"
"378800","01387164","샤페론","211"
"378850","01532603","화승알앤에이","30399"
"379390","01365384","이성씨엔아이","72129"
"380320","01534522","삼성머스트기업인수목적5호","661"
"380440","01535257","엔에이치기업인수목적19호","661"
"380540","01506990","옵티코어","266"
"380550","01782004","뉴로핏","58222"
"381620","01293485","제닉스로보틱스","29299"
"381970","01323032","케이카","45120"
"382150","01423916","온코크로스","70111"
"382480","01311310","지아이텍","292"
"382800","00958327","지앤비에스 에코","29271"
"382840","01459212","원준","292"
"382900","01435489","범한퓨얼셀","28111"
"383220","01568413","F&F","14111"
"383310","01566248","에코프로에이치엔","204"
"383800","01562589","LX홀딩스","64992"
"383930","01437432","디티앤씨알오","70113"
"384470","01512575","코어라인소프트","58222"
"386580","01572489","한화플러스제2호기업인수목적","661"
"387310","01567520","대신밸런스제10호기업인수목적","66199"
"387570","01455410","파인메딕스","27199"
"388050","01462605","지투파워","28123"
"388210","01529982","씨엠티엑스","26299"
"388220","01568875","하나금융19호기업인수목적","661"
"388610","01221752","지에프씨생명과학","20495"
"388720","01152586","유일로보틱스","292"
"388790","01569102","라이콤","264"
"388800","01569838","유진기업인수목적7호","66199"
"388870","01495180","파로스아이바이오","70113"
"389020","01365038","자람테크놀로지","261"
"389030","01494154","지니너스","70113"
"389140","01513699","포바이포","59113"
"389260","01150515","대명에너지","4112"
"389470","01516456","인벤티지랩","701"
"389500","00567897","에스비비테크","291"
"389650","01385050","넥스트바이오메디컬","27199"
"389680","01498576","유디엠텍","58222"
"390110","01507810","애니메디솔루션","27199"
"391060","01573974","엔에이치기업인수목적20호","661"
"391710","01573284","코닉오토메이션","292"
"393210","01436479","토마토시스템","582"
"393360","01574760","신한제8호기업인수목적","661"
"393890","01291317","더블유씨피","28202"
"393970","01549472","대진첨단소재","22213"
"394280","01571107","오픈엣지테크놀로지","582"
"394420","01685677","리센스메디컬","27199"
"394800","01506617","쓰리빌리언","701"
"395400","01535150","SK리츠","68112"
"396270","01515864","넥스트칩","26112"
"396300","00534701","세아메카닉스","259"
"396470","00866451","워트","29271"
"396690","01576102","미래에셋글로벌리츠","6811"
"396770","01576713","엔에이치기업인수목적22호","661"
"397030","01375822","에이프릴바이오","70113"
"397500","01580178","대신밸런스제11호기업인수목적","66199"
"397810","01551042","애드포러스","713"
"397880","01582228","교보11호기업인수목적","661"
"398120","01179866","에스지헬스케어","27111"
"399720","01364747","가온칩스","26112"
"400560","01583397","하나금융20호기업인수목적","66199"
"400760","01480780","NH올원리츠","6812"
"400840","01586172","하이제7호기업인수목적","66199"
"402030","00601988","코난테크놀로지","58221"
"402340","01596425","SK스퀘어","64992"
"402420","01507722","켈스","27199"
"402490","01370863","그린리소스","261"
"403360","01466832","라피치","58221"
"403490","01299106","우듬지팜","103"
"403550","01026157","쏘카","76110"
"403810","01669794","아이엘로보틱스","262"
"403850","01138364","더핑크퐁컴퍼니","591"
"403870","01288827","HPSP","29271"
"404950","01591262","디비금융제10호기업인수목적","649"
"404990","01436558","신한서부티엔디리츠","68112"
"405000","01575839","플라즈맵","27199"
"405100","01033591","큐알티","73909"
"405350","01591606","아이비케이에스제17호기업인수목적","66199"
"405640","01594764","신한제9호기업인수목적","66199"
"405920","01021639","나라셀라","46331"
"406760","01593242","하나금융21호기업인수목적","66199"
"406820","01147487","뷰티스킨","20423"
"407400","01586455","꿈비","32099"
"408470","01445024","한패스","64999"
"408900","01139965","스튜디오미르","59112"
"408920","01596656","메쎄이상","759"
"409570","01596665","한국제10호기업인수목적","661"
"411080","01242241","샌즈랩","582"
"412350","01573381","레이저쎌","29271"
"412540","00528791","제일엠앤에스","292"
"412930","01601286","미래에셋비전기업인수목적1호","66199"
"413300","01583953","티엘엔지니어링","72129"
"413390","01563922","엠오티","29299"
"413600","01616808","키움제6호기업인수목적","661"
"413630","01601222","씨피시스템","222"
"413640","01462739","비아이매트릭스","5822"
"415380","01540815","스튜디오삼익","47520"
"415580","01604371","상상인제3호기업인수목적","661"
"415640","01880801","KB발해인프라","642"
"416180","00761183","신성에스티","30399"
"417010","01524118","나노팀","291"
"417180","01584934","핑거스토리","63991"
"417200","01528141","LS머트리얼즈","26291"
"417310","01180118","코람코더원리츠","68112"
"417500","01367586","제이아이테크","204"
"417790","01134216","트루엔","265"
"417840","01383229","저스템","29271"
"417860","01472930","오브젠","58222"
"417970","00657783","모델솔루션","292"
"418170","01613281","하나금융22호기업인수목적","661"
"418210","01616482","신한제10호기업인수목적","661"
"418250","01579570","시큐레터","58221"
"418420","00965512","라온텍","262"
"418470","01467451","KT밀리의서재","581"
"418550","00411808","제이오","721"
"418620","01516890","E8","582"
"419050","01526806","삼기에너지솔루션즈","303"
"419080","01587056","엔젯","29272"
"419120","01516368","산돌","58222"
"419270","01612608","신영해피투모로우제7호기업인수목적","66199"
"419530","01082418","SAMG엔터","59112"
"419540","01506848","비스토스","27199"
"419700","01695498","이브이파킹서비스","465"
"420570","01553129","제이투케이바이오","20423"
"420770","00765569","기가비스","292"
"421800","01620713","교보12호기업인수목적","66199"
"422040","01619513","엔에이치기업인수목적23호","66199"
"424140","01621280","케이비제21호기업인수목적","661"
"424760","01622331","벨로크","620"
"424870","01203659","이뮨온시아","70113"
"424960","01555215","스마트레이더시스템","272"
"424980","00624378","마이크로투나노","26129"
"425040","01301252","티이엠씨","20121"
"425290","01624162","삼성기업인수목적6호","661"
"425420","01035368","티에프이","262"
"426550","01632851","아이비케이에스제19호기업인수목적","66199"
"426670","01631658","대신밸런스제12호기업인수목적","66199"
"427950","01652970","하나금융23호기업인수목적","661"
"429270","01284751","시지트로닉스","26129"
"430220","01656374","신영해피투모로우제8호기업인수목적","66199"
"430230","01658266","하나금융24호기업인수목적","66199"
"430460","01663055","한화플러스제3호기업인수목적","661"
"430690","01602638","한싹","58221"
"430700","01663639","유안타제9호기업인수목적","66199"
"431190","01689266","케이쓰리아이","582"
"432320","01622720","KB스타리츠","68112"
"432430","01406265","와이랩","591"
"432470","01402995","케이엔에스","29299"
"432720","01584183","퀄리타스반도체","26112"
"432980","01217795","엠에프씨","21100"
"433530","01667592","키움제7호기업인수목적","66199"
"434190","01020269","탈로스","28202"
"434480","01583652","모니터랩","58221"
"435380","01670675","유안타제10호기업인수목적","661"
"435570","01253636","에르코스","107"
"435620","01669475","하나금융25호기업인수목적","66199"
"435870","01671197","에스케이증권제8호기업인수목적","66199"
"436530","01672053","케이비제22호기업인수목적","661"
"436610","01672114","한국제11호기업인수목적","66199"
"437730","00262266","삼현","303"
"437780","01674538","엔에이치기업인수목적24호","6619"
"438220","01675014","대신밸런스제13호기업인수목적","66199"
"438580","01674468","엔에이치기업인수목적25호","66199"
"438700","01605529","버넥트","58222"
"439090","01136977","마녀공장","204"
"439250","01675227","삼성기업인수목적7호","66199"
"439260","00182696","대한조선","3111"
"439410","01675254","엔에이치기업인수목적26호","6619"
"439580","01559637","블루엠텍","467"
"439730","01675421","아이비케이에스제20호기업인수목적","661"
"440110","01292291","파두","26112"
"440200","01676989","케이비제23호기업인수목적","66199"
"440290","00309460","HB인베스트먼트","649"
"440320","01585155","오픈놀","58222"
"440790","01677678","교보13호기업인수목적","66199"
"440820","01677429","엔에이치기업인수목적27호","66199"
"441270","01686755","파인엠텍","26299"
"442130","01678835","유진기업인수목적9호","66199"
"442310","01696451","대신밸런스제14호기업인수목적","661"
"442770","01682740","아이비케이에스제21호기업인수목적","661"
"442900","01683387","미래에셋드림기업인수목적1호","66199"
"443060","01194689","HD현대마린솔루션","7212"
"443250","01468061","레뷰코퍼레이션","71310"
"443670","01381391","에스피소프트","620"
"444530","01590980","심플랫폼","58222"
"444920","01688346","유안타제11호기업인수목적","661"
"445090","01540453","에이직랜드","26112"
"445180","01027828","퓨릿","20119"
"445360","01689336","비엔케이제1호기업인수목적","66199"
"445680","01498974","큐리옥스바이오시스템즈","271"
"445970","01689938","신영해피투모로우제9호기업인수목적","66199"
"446070","01702017","유니드비티플러스","16102"
"446150","01690235","유안타제12호기업인수목적","661"
"446190","01692321","미래에셋비전기업인수목적2호","66199"
"446440","01281541","에피바이오텍","70113"
"446540","00923516","메가터치","28201"
"446600","01671601","카이바이오텍","212"
"446750","01696275","하나26호기업인수목적","661"
"446840","01693922","지슨","272"
"447690","01680131","아이오바이오","27199"
"448280","01218299","에코아이","716"
"448370","01700374","하나27호기업인수목적","66199"
"448710","00959210","코츠테크놀로지","26310"
"448730","01688896","삼성FN리츠","6811"
"448740","01700921","삼성기업인수목적8호","66199"
"448760","01701328","아이비케이에스제22호기업인수목적","66199"
"448780","01206717","마이크로엔엑스","27191"
"448830","01702424","미래에셋비전기업인수목적3호","66199"
"448900","00765897","한국피아이엠","303"
"449020","01701753","유안타제13호기업인수목적","66199"
"450050","01705625","하이제8호기업인수목적","66199"
